Sample	posterior	ESS(posterior)	likelihood	prior
8674000	-3932.0295806141116	480.7	-4224.820131123025	292.79055050891344
8675000	-3950.458316030318	480.7	-4231.748053873537	281.2897378432192
8676000	-3943.471348857008	480.8	-4231.950271427241	288.4789225702335
8677000	-3933.861787013862	481.0	-4228.443670139983	294.581883126121
8678000	-3940.202025815907	481.1	-4224.798619408334	284.5965935924273
8679000	-3931.6222440072224	481.5	-4223.611116255879	291.98887224865655
8680000	-3928.721720182095	481.7	-4230.124766025858	301.40304584376287
8681000	-3944.015278799514	481.8	-4231.3809601727135	287.3656813731996
8682000	-3928.2298958975543	482.0	-4224.892570136093	296.66267423853856
8683000	-3941.7819605339128	482.0	-4229.772735635481	287.99077510156803
8684000	-3935.491184512811	482.1	-4230.087586231183	294.5964017183723
8685000	-3937.96074893216	482.2	-4237.074729697751	299.1139807655906
8686000	-3950.9424688454396	482.3	-4236.506007770415	285.56353892497526
8687000	-3958.2855796355443	482.5	-4240.382953427385	282.09737379184
8688000	-3946.4167119115878	482.5	-4236.203066837138	289.7863549255504
8689000	-3957.345621784074	482.9	-4240.6764038604115	283.3307820763377
8690000	-3936.6108466401274	482.9	-4236.375723291433	299.76487665130594
8691000	-3934.0050724365256	483.0	-4231.581382583381	297.57631014685535
8692000	-3957.7200839500033	483.2	-4240.863164809727	283.14308085972397
8693000	-3932.5090990610456	483.3	-4232.484194120335	299.9750950592891
8694000	-3929.1609128063287	483.3	-4235.583464983864	306.4225521775358
8695000	-3957.738525366071	483.5	-4240.197025231399	282.4584998653277
8696000	-3947.8420954455883	483.6	-4235.736227154269	287.89413170868073
8697000	-3947.916392480753	483.7	-4230.784118637165	282.867726156412
8698000	-3940.1452110605323	483.7	-4236.076500020842	295.93128896030976
8699000	-3921.779366103314	484.0	-4233.775757617255	311.9963915139413
8700000	-3935.4797451426266	484.1	-4231.701800467792	296.2220553251653
8701000	-3930.0481556219956	484.1	-4227.261700243939	297.2135446219434
8702000	-3932.9453165861096	484.1	-4233.627579037625	300.6822624515152
8703000	-3953.50337175475	484.2	-4234.2652991065	280.7619273517499
8704000	-3947.5729431165155	484.3	-4229.686203988743	282.1132608722271
8705000	-3939.7543696772586	484.3	-4230.684195408016	290.9298257307578
8706000	-3939.7356991269235	484.3	-4244.569601718875	304.8339025919515
8707000	-3935.8830520983943	484.3	-4230.460965136619	294.57791303822466
8708000	-3934.34958061177	484.3	-4225.706423131932	291.3568425201619
8709000	-3955.249285950446	484.6	-4231.219679216902	275.9703932664557
8710000	-3952.1333531697337	484.8	-4231.307774033636	279.17442086390196
8711000	-3957.8140707835114	485.0	-4236.100899848016	278.28682906450405
8712000	-3956.9285486566014	485.3	-4234.157081667817	277.2285330112156
8713000	-3940.2025669665472	485.3	-4232.8215962667755	292.61902930022836
8714000	-3937.6516052064685	485.3	-4232.375360248146	294.7237550416771
8715000	-3934.2294464411234	485.2	-4229.183204956983	294.9537585158598
8716000	-3932.7638563326655	485.2	-4235.784517449561	303.02066111689516
8717000	-3939.7724208466543	485.2	-4227.342274008808	287.5698531621539
8718000	-3940.8071925859676	485.2	-4224.442698533662	283.6355059476948
8719000	-3935.5590249604516	484.7	-4230.752305950306	295.193280989855
8720000	-3933.3954632944883	484.7	-4223.365970148103	289.97050685361467
8721000	-3952.940459138088	484.8	-4225.152104660821	272.2116455227331
8722000	-3962.2538974184777	485.2	-4227.675130967167	265.42123354868954
8723000	-3942.103861578952	485.2	-4226.904356842526	284.8004952635738
8724000	-3964.879926183156	485.7	-4235.706725728387	270.8267995452312
8725000	-3945.946877158944	485.8	-4224.871585791716	278.9247086327719
8726000	-3950.050854210688	485.9	-4217.364263838712	267.3134096280236
8727000	-3979.2847893040976	486.7	-4228.124628467285	248.83983916318752
8728000	-3963.648008098832	487.1	-4225.865596226847	262.21758812801437
8729000	-3956.039328769214	487.2	-4227.407301926144	271.3679731569298
8730000	-3963.0302001438167	487.5	-4229.718011437655	266.6878112938384
8731000	-3964.401141712822	487.8	-4231.10842033947	266.7072786266481
8732000	-3948.3868026700734	487.9	-4225.490245443271	277.1034427731981
8733000	-3950.7724598987406	488.0	-4234.436279482967	283.6638195842259
8734000	-3954.368006428984	488.1	-4245.128176921347	290.7601704923635
8735000	-3962.0962850038327	488.4	-4241.969310975354	279.8730259715216
8736000	-3945.083172469565	488.4	-4230.925095959055	285.8419234894904
8737000	-3941.9553480814025	488.5	-4244.333198760693	302.37785067929093
8738000	-3938.9427280918867	488.5	-4248.020420566505	309.07769247461835
8739000	-3953.3416947186493	488.0	-4242.9322481773415	289.5905534586923
8740000	-3958.5250116799093	488.2	-4237.576411939294	279.0514002593848
8741000	-3954.2075029360817	488.3	-4242.679938784969	288.47243584888713
8742000	-3950.3622443689123	488.4	-4243.376720472488	293.0144761035758
8743000	-3957.8884878452773	488.6	-4238.97334411994	281.08485627466246
8744000	-3947.468762986372	488.7	-4233.148348911143	285.6795859247716
8745000	-3956.7030976747747	488.8	-4237.915877166354	281.21277949157957
8746000	-3969.3302890535306	489.2	-4246.603892590494	277.27360353696355
8747000	-3950.312811344271	489.2	-4228.636919064733	278.3241077204619
8748000	-3928.5352807906875	489.4	-4229.915162341262	301.3798815505744
8749000	-3934.6596751804404	489.1	-4235.610273885869	300.9505987054285
8750000	-3936.1868365107307	489.2	-4233.80447213757	297.6176356268393
8751000	-3938.442005803549	489.2	-4229.561780811002	291.119775007453
8752000	-3933.2154091192433	489.3	-4232.961627445759	299.7462183265159
8753000	-3938.3392135954655	489.3	-4234.296806048196	295.9575924527309
8754000	-3918.2039538553117	489.5	-4223.691010703811	305.4870568484995
8755000	-3936.1426477223827	489.6	-4229.837174270746	293.6945265483633
8756000	-3940.6996581194135	489.6	-4237.4017557807565	296.7020976613432
8757000	-3939.881879778131	489.6	-4229.682885825565	289.8010060474339
8758000	-3937.3418822987023	489.7	-4236.3371953333935	298.9953130346914
8759000	-3933.3237269963893	489.2	-4233.204328923802	299.8806019274123
8760000	-3935.7355213888773	489.2	-4229.176483856926	293.4409624680489
8761000	-3934.544607399015	489.2	-4233.3858957199645	298.8412883209493
8762000	-3939.1377514740575	489.2	-4237.277933335207	298.1401818611498
8763000	-3936.3339863526626	489.2	-4224.856783268747	288.5227969160843
8764000	-3935.2291538236295	489.1	-4224.141117941674	288.911964118044
8765000	-3941.0580076824303	489.1	-4227.119300843097	286.0612931606669
8766000	-3957.861547427597	489.4	-4232.113323695254	274.2517762676568
8767000	-3931.927981891131	489.4	-4224.764197707439	292.8362158163082
8768000	-3935.618733530069	489.3	-4225.625345006623	290.0066114765539
8769000	-3940.399190021103	489.5	-4228.804946433911	288.4057564128079
8770000	-3949.042837438679	489.6	-4232.085459757559	283.04262231888
8771000	-3956.3202055387405	489.9	-4239.310418260644	282.9902127219033
8772000	-3943.566883567173	489.9	-4230.765412369286	287.1985288021131
8773000	-3941.9202689129384	489.9	-4234.202422896086	292.2821539831478
8774000	-3956.3863904362606	490.2	-4241.168798037992	284.78240760173145
8775000	-3941.090254586069	490.2	-4230.08159933962	288.991344753551
8776000	-3922.6569211347087	490.1	-4223.978525729843	301.3216045951342
8777000	-3939.575175254716	490.1	-4237.190700010887	297.61552475617066
8778000	-3929.8710031147875	490.0	-4234.667833414477	304.7968302996894
8779000	-3944.03588524574	490.0	-4240.7126002737705	296.67671502803086
8780000	-3939.076489728721	489.9	-4235.588704559327	296.5122148306064
8781000	-3926.767263825865	489.8	-4241.702456411455	314.9351925855902
8782000	-3957.3817378334734	490.1	-4237.605209208641	280.22347137516783
8783000	-3940.0700673904266	490.1	-4228.909297741876	288.8392303514491
8784000	-3927.575955163862	489.9	-4230.248192006366	302.67223684250337
8785000	-3935.906963920479	489.8	-4230.101731480147	294.19476755966747
8786000	-3942.7158200005215	489.8	-4240.47857011864	297.76275011811845
8787000	-3926.1412330076155	489.7	-4230.571617496638	304.430384489023
8788000	-3950.2947498315284	489.8	-4235.462840386777	285.1680905552489
8789000	-3958.4660829383956	490.2	-4235.833084150534	277.3670012121383
8790000	-3952.0705172403586	490.4	-4229.284590637967	277.21407339760844
8791000	-3945.8608025162744	490.5	-4238.323339823672	292.4625373073971
8792000	-3945.588267495229	490.5	-4240.143739382296	294.55547188706703
8793000	-3955.510972795445	490.9	-4245.295058610014	289.7840858145691
8794000	-3944.031570043495	490.9	-4236.378460830639	292.3468907871437
8795000	-3932.850925160345	490.7	-4226.5386837286715	293.6877585683264
8796000	-3939.735887821972	490.7	-4237.189877045468	297.45398922349636
8797000	-3950.898291402563	490.8	-4242.7523272440385	291.85403584147576
8798000	-3938.299103801167	490.8	-4231.428793471628	293.1296896704606
8799000	-3956.854724670943	491.2	-4242.23638629191	285.3816616209672
8800000	-3945.535026014137	491.3	-4234.10917260903	288.5741465948926
8801000	-3940.187876195308	491.3	-4237.422092888306	297.23421669299785
8802000	-3946.474162711349	491.3	-4231.280638044559	284.8064753332103
8803000	-3949.5068692083732	491.5	-4242.68457692083	293.1777077124569
8804000	-3932.0065124411335	491.4	-4235.21639984412	303.2098874029865
8805000	-3929.818349614281	491.2	-4231.401918615589	301.58356900130815
8806000	-3922.254621268388	491.1	-4228.493466623066	306.2388453546778
8807000	-3953.604561792804	491.3	-4235.030698495352	281.42613670254843
8808000	-3937.683091730627	491.2	-4235.561725250059	297.87863351943196
8809000	-3958.1626723775053	491.7	-4233.601608195794	275.4389358182891
8810000	-3938.738803205873	491.6	-4227.763866625508	289.0250634196351
8811000	-3937.7822331743705	491.6	-4227.761281047643	289.97904787327235
8812000	-3940.2175475193953	491.6	-4231.25024065051	291.0326931311148
8813000	-3933.0334146755754	491.4	-4230.004088146427	296.9706734708521
8814000	-3935.974259950286	491.3	-4225.156504346503	289.1822443962172
8815000	-3937.789581299656	491.3	-4231.79631022774	294.00672892808353
8816000	-3941.003973319252	491.2	-4234.506041092896	293.50206777364434
8817000	-3940.613311170102	491.2	-4233.216043993984	292.60273282388243
8818000	-3941.1460558523154	491.2	-4231.712370550216	290.56631469790085
8819000	-3937.120531824639	491.0	-4233.089931725868	295.9693999012292
8820000	-3948.4258657740033	491.1	-4238.063545983172	289.6376802091687
8821000	-3930.8456271900486	491.0	-4230.752689437612	299.907062247564
8822000	-3951.5600218901373	491.2	-4228.758031413063	277.1980095229253
8823000	-3941.071983123168	491.1	-4233.379579025408	292.3075959022398
8824000	-3943.3985341446282	491.2	-4231.65744165534	288.2589075107122
8825000	-3956.5975232973997	491.5	-4233.752105962314	277.15458266491424
8826000	-3944.174125599524	491.5	-4236.66566791816	292.49154231863577
8827000	-3959.110225774394	491.9	-4244.405724462337	285.29549868794317
8828000	-3946.8233323116146	492.0	-4232.392418720607	285.56908640899184
8829000	-3957.693786970645	492.5	-4240.25329659422	282.55950962357537
8830000	-3951.7782589015433	492.7	-4244.338340945147	292.5600820436041
8831000	-3951.514043343984	492.9	-4239.4234057515905	287.9093624076062
8832000	-3963.3129314349358	493.4	-4240.731346528432	277.41841509349666
8833000	-3957.216957126429	493.7	-4238.924540554919	281.7075834284903
8834000	-3936.540593651168	493.6	-4230.28165026297	293.74105661180226
8835000	-3956.870796581794	493.9	-4237.388744973046	280.51794839125256
8836000	-3958.1570221309044	494.3	-4237.526417143829	279.36939501292494
8837000	-3956.292289636505	494.5	-4239.966772225715	283.67448258921064
8838000	-3956.7103518784375	494.8	-4239.800271014966	283.08991913652824
8839000	-3967.8584524059993	495.3	-4240.772975745428	272.9145233394289
8840000	-3959.972813659355	495.6	-4240.135384388711	280.16257072935605
8841000	-3929.0209497185306	495.6	-4233.398642186202	304.37769246767135
8842000	-3966.4271147786935	496.1	-4249.504868653262	283.0777538745683
8843000	-3955.895576992038	496.3	-4241.77572360842	285.88014661638186
8844000	-3958.512154178955	496.5	-4241.691997165165	283.1798429862099
8845000	-3973.754741852382	497.1	-4246.418868801832	272.6641269494501
8846000	-3952.040924345961	497.2	-4238.977771940768	286.93684759480743
8847000	-3943.2326717045826	497.3	-4245.7111797437965	302.47850803921403
8848000	-3954.8659162507274	497.4	-4245.256490016061	290.3905737653338
8849000	-3965.5896477579563	497.4	-4244.09995804484	278.5103102868835
8850000	-3961.1728361763294	497.7	-4246.607183443707	285.43434726737763
8851000	-3945.8971246112546	497.7	-4235.206499769936	289.30937515868163
8852000	-3969.4777621126404	498.1	-4241.8985164698715	272.4207543572311
8853000	-3952.1445176398424	498.2	-4248.998835803294	296.85431816345186
8854000	-3948.4366256268872	498.3	-4242.3391884284965	293.9025628016093
8855000	-3957.344505555204	498.4	-4234.304582648533	276.96007709332946
8856000	-3961.180321827733	498.6	-4239.596282978409	278.4159611506762
8857000	-3950.0199713438324	498.7	-4232.660407546313	282.64043620248066
8858000	-3926.1601010503746	498.9	-4228.668699765272	302.50859871489774
8859000	-3942.397885513652	498.5	-4239.586695599045	297.18881008539284
8860000	-3963.7052966000715	498.7	-4233.452084593845	269.7467879937735
8861000	-3936.6111167618697	498.8	-4227.84203883725	291.2309220753801
8862000	-3947.7233065573478	498.9	-4239.179853177937	291.456546620589
8863000	-3943.1474570375144	498.9	-4236.538075719038	293.39061868152334
8864000	-3953.433217914142	499.0	-4240.285319683649	286.8521017695068
8865000	-3940.317928623493	499.1	-4223.26160820762	282.94367958412715
8866000	-3951.083248609112	499.2	-4235.5105098363865	284.4272612272746
8867000	-3954.541275831183	499.2	-4230.8521104222955	276.3108345911123
8868000	-3940.678204724162	499.3	-4221.8545504593685	281.1763457352067
8869000	-3946.0644785728155	499.0	-4221.123272395707	275.05879382289174
8870000	-3960.171865990049	499.2	-4231.396521641124	271.22465565107535
8871000	-3952.603330851915	499.2	-4227.104675801772	274.501344949857
8872000	-3950.744204071192	499.3	-4225.27249804782	274.5282939766274
8873000	-3939.7501065191127	499.4	-4226.53548391063	286.7853773915178
8874000	-3945.8920799420366	499.4	-4225.06776934245	279.17568940041406
8875000	-3960.334016620678	499.5	-4234.422921777261	274.0889051565828
8876000	-3956.7624566607915	499.6	-4233.777047158538	277.0145904977466
8877000	-3962.3689304557506	499.6	-4224.220437511257	261.8515070555062
8878000	-3954.1753133322495	499.6	-4226.6858963034965	272.51058297124683
8879000	-3971.536785035254	499.4	-4238.675960662074	267.13917562682053
8880000	-3961.999139742502	499.4	-4238.708432255916	276.70929251341397
8881000	-3966.3463004702644	499.4	-4233.807622728285	267.46132225802126
8882000	-3955.9643009437586	499.4	-4236.26866944425	280.3043685004916
8883000	-3938.382362293589	499.6	-4232.576573526798	294.1942112332088
8884000	-3957.1180881794317	499.6	-4235.536253257042	278.4181650776102
8885000	-3962.394955911566	499.5	-4225.5818156778105	263.1868597662447
8886000	-3948.915195347517	499.6	-4228.015846590383	279.1006512428663
8887000	-3965.721934253666	499.6	-4229.887354094948	264.1654198412819
8888000	-3954.6389811746535	499.6	-4228.13952932968	273.50054815502654
8889000	-3959.3576972654855	499.3	-4237.2805953826355	277.92289811715005
8890000	-3937.2778868570554	499.5	-4232.071977373126	294.7940905160708
8891000	-3944.835156351438	499.5	-4232.179029792596	287.34387344115845
8892000	-3934.1848647339416	499.7	-4227.917621395383	293.7327566614416
8893000	-3959.942060530917	499.8	-4237.477739578275	277.5356790473579
8894000	-3947.3152108152262	499.8	-4241.252922565529	293.9377117503027
8895000	-3948.841102055551	499.9	-4233.811566813516	284.97046475796526
8896000	-3950.090820638502	499.9	-4234.118064110745	284.0272434722431
8897000	-3958.218303617271	499.9	-4230.240490726749	272.0221871094782
8898000	-3947.3004232112858	500.0	-4225.955307601636	278.65488439035073
8899000	-3953.3844505544976	499.6	-4225.850751063548	272.4663005090504
8900000	-3943.664518520586	499.7	-4226.088472182689	282.42395366210235
8901000	-3960.047558746925	499.8	-4229.880561668653	269.83300292172805
8902000	-3951.570507449571	499.8	-4226.080865125776	274.51035767620476
8903000	-3943.5479405088045	499.9	-4227.6574714074	284.10953089859584
8904000	-3947.287498209152	499.9	-4231.331308875864	284.0438106667122
8905000	-3932.907425474325	500.1	-4224.753066126327	291.84564065200226
8906000	-3924.4952210347205	500.5	-4222.285137321875	297.78991628715414
8907000	-3930.191386735023	500.7	-4242.767188773279	312.5758020382555
8908000	-3943.228317441427	500.8	-4239.118850400939	295.89053295951186
8909000	-3957.4230049707553	500.7	-4238.154617685116	280.73161271436084
8910000	-3949.587399236404	500.7	-4245.3748138182455	295.78741458184135
8911000	-3950.0406105694233	500.8	-4237.69425570129	287.6536451318667
8912000	-3956.2819248557157	500.8	-4234.94542798753	278.6635031318141
8913000	-3964.0967801547	500.8	-4239.365623010893	275.2688428561929
8914000	-3968.08350772798	500.8	-4240.383002745727	272.29949501774723
8915000	-3969.752536480336	500.8	-4246.683923653209	276.93138717287275
8916000	-3974.7223320072503	500.8	-4245.7622796422365	271.0399476349864
8917000	-3964.45271697898	500.7	-4242.493523624762	278.0408066457821
8918000	-3958.2268996599555	500.7	-4237.893782042188	279.66688238223253
8919000	-3966.8806752736314	500.7	-4238.798263428036	271.9175881544047
8920000	-3964.481672044026	500.5	-4240.38253439231	275.9008623482843
8921000	-3957.7522480281164	500.4	-4242.496177404136	284.74392937601925
8922000	-3940.480434840923	500.6	-4235.3900147094455	294.90957986852237
8923000	-3946.3074776302624	500.6	-4229.745279756823	283.4378021265606
8924000	-3952.966475365074	500.5	-4239.080970105155	286.11449474008054
8925000	-3950.2907752955352	500.5	-4234.114232995043	283.82345769950734
8926000	-3944.509789963616	500.6	-4231.107124002386	286.59733403876953
8927000	-3936.3992124674464	500.9	-4238.579151514171	302.1799390467246
8928000	-3934.4619101416115	501.3	-4231.469067939773	297.00715779816113
8929000	-3946.642086728584	501.5	-4237.007556046719	290.36546931813507
8930000	-3951.031237052406	501.5	-4229.083390862775	278.05215381036857
8931000	-3939.9259682347774	501.7	-4238.453970137458	298.5280019026804
8932000	-3956.0711634060463	501.6	-4239.223970514032	283.1528071079857
8933000	-3964.7166388645983	501.4	-4237.793201620697	273.0765627560986
8934000	-3960.483190114014	501.1	-4236.12712545435	275.6439353403358
8935000	-3945.1587798094997	501.2	-4232.823637110636	287.6648573011361
8936000	-3955.2527045376482	501.1	-4240.802552772898	285.5498482352493
8937000	-3945.798943180329	501.1	-4232.448328022449	286.6493848421194
8938000	-3958.7672502406735	500.9	-4243.722168275481	284.95491803480735
8939000	-3957.036776605816	500.7	-4234.21831285387	277.181536248054
8940000	-3933.7612107707673	501.2	-4230.434973625119	296.67376285435137
8941000	-3974.1113961509177	500.8	-4239.998641933074	265.8872457821567
8942000	-3955.37169359971	500.6	-4236.104196509689	280.73250290997953
8943000	-3954.59488822337	500.4	-4233.386221862846	278.7913336394753
8944000	-3968.911942339104	499.9	-4233.43316277666	264.5212204375555
8945000	-3975.5630920805106	499.3	-4236.192957350046	260.62986526953523
8946000	-3964.2576580691652	498.8	-4238.940452748965	274.68279467979994
8947000	-3961.822701014461	498.4	-4232.627230490626	270.8045294761648
8948000	-3962.188859200534	497.9	-4236.58001281823	274.39115361769615
8949000	-3958.7512228618766	497.5	-4228.38687256009	269.63564969821283
8950000	-3956.968910566733	497.2	-4228.22330818187	271.2543976151373
8951000	-3961.1894353784232	496.7	-4233.303490169277	272.114054790854
8952000	-3948.550177484379	496.7	-4234.1585588912085	285.6083814068292
8953000	-3954.331358838436	496.4	-4231.121611778507	276.79025294007107
8954000	-3954.6543168540265	496.2	-4233.275890309055	278.62157345502857
8955000	-3955.8231568106785	495.9	-4227.424983510077	271.6018266993988
8956000	-3944.6676818897195	496.0	-4230.839910409659	286.1722285199393
8957000	-3964.9994914178546	495.4	-4233.343981169843	268.3444897519879
8958000	-3949.8095274589505	495.3	-4222.128990815577	272.3194633566262
8959000	-3944.163931135827	495.3	-4232.331839520777	288.1679083849498
8960000	-3936.9454285309816	495.8	-4228.84983964407	291.9044111130883
8961000	-3943.867616468862	495.9	-4226.315608314781	282.44799184591886
8962000	-3929.1313304607293	496.8	-4228.089035311025	298.9577048502959
8963000	-3944.569493619848	496.9	-4233.635295414461	289.06580179461344
8964000	-3939.5936863520337	497.3	-4232.575446664858	292.9817603128238
8965000	-3942.6607382471525	497.5	-4234.64434558063	291.9836073334779
8966000	-3938.98825874829	497.9	-4231.970237899398	292.9819791511081
8967000	-3943.3257499563615	498.1	-4237.320842855539	293.9950928991775
8968000	-3948.150028854454	498.1	-4238.430741055747	290.28071220129266
8969000	-3950.1961689840314	497.6	-4239.231508413089	289.03533942905744
8970000	-3949.895621458976	497.5	-4239.151341706215	289.2557202472388
8971000	-3955.8268567189834	497.2	-4236.3391611458055	280.51230442682225
8972000	-3952.008863788135	497.0	-4241.740638383775	289.73177459564005
8973000	-3960.993129217947	496.5	-4242.878709848885	281.8855806309376
8974000	-3961.853342538928	495.9	-4239.012991040458	277.15964850152955
8975000	-3971.9409881099186	495.0	-4243.552468444466	271.6114803345477
8976000	-3941.161432053343	495.3	-4239.279316784746	298.1178847314027
8977000	-3960.375538540646	494.7	-4240.096274054406	279.7207355137601
8978000	-3969.8195099895634	493.8	-4239.869684627662	270.05017463809816
8979000	-3958.007869545295	493.2	-4246.48727655803	288.4794070127356
8980000	-3962.7209540292147	492.5	-4251.4637878578915	288.74283382867696
8981000	-3971.0469564805558	491.4	-4252.284228364518	281.237271883962
8982000	-3966.162450444331	490.6	-4247.260695222829	281.0982447784976
8983000	-3970.169318570227	489.5	-4242.2856189703425	272.11630040011556
8984000	-3966.560030046612	488.6	-4239.307505994092	272.74747594748
8985000	-3964.6301473588487	487.7	-4248.405560635135	283.7754132762861
8986000	-3985.575648981134	486.2	-4250.475297600131	264.899648618997
8987000	-3985.928373226273	484.5	-4254.426119758132	268.49774653185904
8988000	-3984.0674065202566	482.9	-4247.16041697493	263.09301045467345
8989000	-3950.9492730476363	482.2	-4243.431199839422	292.48192679178584
8990000	-3970.9668327339673	481.0	-4247.149973177033	276.1831404430653
8991000	-3968.821779745931	479.9	-4246.01633294982	277.19455320388886
8992000	-3957.333312219306	479.3	-4239.130812022953	281.79749980364716
8993000	-3970.22469246833	478.1	-4254.075044144347	283.850351676017
8994000	-3960.187804794216	477.4	-4239.612882238942	279.42507744472596
8995000	-3945.3186669167862	477.5	-4246.183249901697	300.8645829849111
8996000	-3952.7911542019056	477.2	-4240.904879871454	288.11372566954833
8997000	-3950.3821138753156	477.0	-4243.441542961115	293.05942908579993
8998000	-3956.2341852627997	476.5	-4237.748037717429	281.5138524546294
8999000	-3924.1975486712504	478.1	-4240.132540746704	315.93499207545347
9000000	-3962.313961590266	477.3	-4245.670779668831	283.35681807856474
9001000	-3940.4076068374907	477.7	-4237.96976183767	297.5621550001797
9002000	-3951.7957187474194	477.4	-4240.9805164793	289.18479773188005
9003000	-3946.4556688027546	477.5	-4237.873516205419	291.4178474026642
9004000	-3942.5075800388	477.7	-4240.507607612838	298.000027574038
9005000	-3943.9611998366436	477.9	-4239.96866105543	296.0074612187864
9006000	-3942.5462974972206	478.2	-4242.2795201757735	299.7332226785529
9007000	-3941.184828999003	478.5	-4240.497781265831	299.31295226682795
9008000	-3947.7932277887094	478.5	-4244.890299107247	297.0970713185378
9009000	-3948.011266054497	478.4	-4237.582340487356	289.57107443285923
9010000	-3952.1859254059036	478.1	-4240.6526900342205	288.46676462831687
9011000	-3964.4093126512926	477.4	-4240.442354277847	276.03304162655417
9012000	-3957.4157598679176	476.9	-4234.218510851108	276.80275098319
9013000	-3964.303747195769	476.1	-4236.137056031437	271.83330883566816
9014000	-3942.7597760462563	476.3	-4235.076749631494	292.31697358523746
9015000	-3943.095521049498	476.5	-4238.776707961355	295.681186911857
9016000	-3945.6377506218323	476.6	-4236.618627265458	290.9808766436256
9017000	-3938.8310905498506	477.1	-4237.764628437667	298.93353788781627
9018000	-3958.150421418832	476.6	-4237.249560961463	279.0991395426312
9019000	-3952.4348354195604	476.5	-4235.489980459428	283.05514503986745
9020000	-3950.524053971369	476.3	-4228.767397103481	278.24334313211193
9021000	-3968.0479250743215	475.4	-4242.904497277734	274.8565722034124
9022000	-3948.8635213097878	475.3	-4237.8353660088305	288.9718446990429
9023000	-3945.246614739012	475.4	-4239.893636449657	294.64702171064494
9024000	-3945.9761640492447	475.5	-4242.272436082731	296.2962720334857
9025000	-3953.974735936495	475.1	-4245.760869342915	291.78613340641965
9026000	-3957.335152647177	474.6	-4247.463139851192	290.127987204015
9027000	-3946.9999190841713	474.6	-4245.720286545157	298.7203674609861
9028000	-3961.4950414535365	473.9	-4251.603247338402	290.1082058848654
9029000	-3960.738988940159	473.2	-4246.4786995153245	285.7397105751655
9030000	-3969.056585283088	472.2	-4245.867745624495	276.81116034140683
9031000	-3973.922358163628	471.0	-4246.492550398025	272.57019223439676
9032000	-3964.9087232904117	470.1	-4249.260799561193	284.3520762707818
9033000	-3959.082078283689	469.5	-4246.311211736559	287.2291334528698
9034000	-3963.6790599926126	468.6	-4248.595246472848	284.9161864802352
9035000	-3954.549337933652	468.2	-4247.171652645755	292.62231471210265
9036000	-3959.3305135197575	467.6	-4248.981242902869	289.6507293831114
9037000	-3959.5883891554695	467.0	-4253.343787704754	293.7553985492839
9038000	-3951.906419871207	466.7	-4249.050698178718	297.1442783075112
9039000	-3959.2975940148417	466.0	-4249.622206604814	290.3246125899721
9040000	-3974.168631984359	464.8	-4249.108836496334	274.94020451197565
9041000	-3961.358929952589	464.1	-4244.934025726561	283.5750957739723
9042000	-3949.2809262293945	464.0	-4242.008472142862	292.72754591346757
9043000	-3958.544034091167	463.4	-4245.239777966742	286.69574387557503
9044000	-3951.248127638629	463.2	-4238.197382951313	286.9492553126838
9045000	-3973.467335237726	462.0	-4249.064979695683	275.5976444579573
9046000	-3962.6271521208027	461.3	-4245.537099040776	282.9099469199735
9047000	-3965.0247713601734	460.4	-4240.041749031112	275.0169776709386
9048000	-3951.4176955965195	460.2	-4234.326653052163	282.9089574556438
9049000	-3955.128371986084	460.0	-4238.777178638153	283.6488066520685
9050000	-3963.9770522821755	459.1	-4239.257037668778	275.2799853866029
9051000	-3963.9467018616197	458.3	-4240.107676168813	276.16097430719293
9052000	-3953.094895268191	458.0	-4241.0277537151105	287.9328584469192
9053000	-3958.6786555203757	457.3	-4238.751148404524	280.07249288414863
9054000	-3965.906041686102	456.4	-4246.224234648429	280.31819296232686
9055000	-3951.4163520080556	456.2	-4245.049729868218	293.63337786016183
9056000	-3963.427663348959	455.3	-4245.301089976906	281.87342662794725
9057000	-3950.7991959191004	455.1	-4242.272965355206	291.4737694361057
9058000	-3955.3086922035304	454.7	-4243.256184654208	287.94749245067715
9059000	-3959.191301840186	454.1	-4242.446184969102	283.2548831289162
9060000	-3968.557866192246	453.0	-4250.213214575051	281.65534838280524
9061000	-3940.9273888292646	453.4	-4239.820805760479	298.89341693121423
9062000	-3950.388618606493	453.2	-4244.610997467056	294.2223788605634
9063000	-3953.498155738839	452.9	-4242.923940085988	289.42578434714886
9064000	-3953.8149573989945	452.5	-4241.1734580773145	287.3585006783202
9065000	-3968.703725332279	451.4	-4245.341592617077	276.6378672847982
9066000	-3963.0192406762417	450.5	-4239.562254150752	276.5430134745103
9067000	-3952.907558640741	450.1	-4239.060847353355	286.15328871261363
9068000	-3966.8039291525947	449.0	-4241.677106965578	274.873177812983
9069000	-3949.7167286798403	448.6	-4248.072591779943	298.35586310010245
9070000	-3934.5535472390293	449.4	-4236.8375506546745	302.2840034156452
9071000	-3952.974330661022	449.1	-4240.837756969418	287.86342630839545
9072000	-3946.119595161022	449.1	-4235.07120817721	288.95161301618765
9073000	-3938.583098797448	449.7	-4228.236061510045	289.6529627125971
9074000	-3942.296707959321	450.0	-4235.161349048446	292.864641089125
9075000	-3953.1665691888643	449.6	-4231.396225740619	278.2296565517549
9076000	-3973.739029768385	448.4	-4239.597533877669	265.8585041092839
9077000	-3959.9258327562948	447.7	-4247.976572553419	288.0507397971244
