Sample	posterior	ESS(posterior)	likelihood	prior
4405000	-3941.5128649267754	513.5	-4229.074814068047	287.5619491412717
4406000	-3937.656480670927	513.3	-4231.315210714586	293.65873004365903
4407000	-3920.1601405061942	512.6	-4223.259550063962	303.09940955776756
4408000	-3903.8427524831022	511.5	-4220.357297448123	316.51454496502095
4409000	-3908.5541712206227	510.0	-4216.096183290021	307.54201206939854
4410000	-3922.4517424567453	508.9	-4217.3428794793235	294.8911370225783
4411000	-3917.501802953349	507.5	-4218.677994749966	301.1761917966173
4412000	-3920.0458923626124	506.0	-4220.557094489508	300.5112021268955
4413000	-3920.366159073445	504.4	-4224.412515104515	304.0463560310694
4414000	-3924.777809040554	502.9	-4219.807011606008	295.02920256545394
4415000	-3938.406860274814	502.3	-4221.196138248633	282.7892779738193
4416000	-3934.794278006356	501.4	-4219.52444266564	284.730164659284
4417000	-3937.994034126855	500.7	-4230.013294367563	292.01926024070775
4418000	-3937.0876788655137	500.0	-4222.287569737011	285.1998908714973
4419000	-3939.7933291463237	499.4	-4229.370029987261	289.57670084093706
4420000	-3945.075739947749	499.5	-4228.323543279173	283.24780333142394
4421000	-3948.448339135014	499.8	-4233.28775996396	284.8394208289458
4422000	-3951.273576323568	500.4	-4230.51993173711	279.24635541354206
4423000	-3960.5934051654317	502.1	-4234.2438949897605	273.65048982432876
4424000	-3953.4719269159123	502.9	-4230.321553925905	276.8496270099931
4425000	-3959.037491773207	504.3	-4239.365392297351	280.3279005241436
4426000	-3947.6225950445187	504.5	-4234.348595694625	286.72600065010624
4427000	-3961.172167912254	506.1	-4235.235960048263	274.0637921360092
4428000	-3939.9389243894	505.7	-4232.604631782687	292.6657073932863
4429000	-3957.816582505452	506.8	-4232.412029041272	274.59544653582003
4430000	-3950.8420077927135	507.4	-4228.8846893825175	278.0426815898042
4431000	-3951.7046444558728	507.9	-4229.5867367313995	277.8820922755269
4432000	-3955.9834193582647	508.9	-4238.545973567262	282.5625542089972
4433000	-3962.4524595881103	510.4	-4235.471207381881	273.0187477937708
4434000	-3951.8696562109812	511.0	-4231.450026452431	279.5803702414502
4435000	-3941.5933088584266	510.8	-4228.696919123073	287.1036102646461
4436000	-3943.8271203110135	510.8	-4231.274273282444	287.44715297142994
4437000	-3939.662560745716	510.5	-4236.483755486495	296.8211947407794
4438000	-3928.685410084783	509.7	-4234.977236209966	306.2918261251824
4439000	-3945.4336662028704	509.6	-4239.445162402576	294.0114961997056
4440000	-3939.608405958972	509.4	-4237.6946347726425	298.08622881367035
4441000	-3937.4051965775966	509.0	-4233.504483831817	296.09928725422066
4442000	-3940.708357933592	508.8	-4234.282740500554	293.57438256696156
4443000	-3945.1114617709914	508.9	-4237.33503448456	292.2235727135691
4444000	-3949.8968861107223	509.3	-4238.007434275653	288.1105481649311
4445000	-3938.203710051625	508.9	-4231.243587174693	293.03987712306804
4446000	-3925.534654229594	508.0	-4224.519763292206	298.98510906261265
4447000	-3936.242604364538	507.6	-4223.369600624197	287.1269962596592
4448000	-3939.8661562283237	507.3	-4222.660002201752	282.7938459734283
4449000	-3941.1606021386406	506.9	-4215.384838029841	274.2242358912009
4450000	-3940.155074161169	506.6	-4215.438840215028	275.28376605385887
4451000	-3943.503526566513	506.6	-4230.964434670723	287.46090810421
4452000	-3953.4301992635164	507.2	-4229.8466616349115	276.4164623713949
4453000	-3954.5709549429466	507.9	-4236.797736209701	282.2267812667543
4454000	-3940.2341849657714	507.7	-4234.684508701538	294.4503237357667
4455000	-3953.7624053425784	508.2	-4231.973595799198	278.2111904566194
4456000	-3943.892945115001	508.2	-4230.356047475016	286.4631023600145
4457000	-3943.8844055397676	508.3	-4238.599991466049	294.7155859262812
4458000	-3935.178734205915	508.2	-4232.793736445095	297.6150022391802
4459000	-3927.5634107053534	508.1	-4235.3914308986095	307.82802019325624
4460000	-3928.062896789812	508.1	-4235.610520890098	307.5476241002863
4461000	-3933.2956169350236	508.1	-4241.395999453181	308.100382518157
4462000	-3943.6534960391145	508.2	-4239.036790723229	295.3832946841148
4463000	-3934.93611745934	508.2	-4231.074478295405	296.1383608360653
4464000	-3935.443211461873	508.2	-4229.881980979177	294.43876951730385
4465000	-3931.01516529697	508.2	-4225.676256051477	294.6610907545073
4466000	-3939.4148958808555	508.2	-4226.2632836814655	286.84838780061017
4467000	-3956.543004612772	508.7	-4238.573944924771	282.0309403119989
4468000	-3951.9005018172434	508.9	-4237.1117997107485	285.2112978935053
4469000	-3960.937325220301	509.3	-4239.171438615813	278.2341133955119
4470000	-3952.9259053259366	509.6	-4232.788932910176	279.8630275842396
4471000	-3943.1012288695088	509.7	-4233.503867085293	290.4026382157841
4472000	-3946.0345981550795	509.8	-4231.961425881687	285.92682772660777
4473000	-3969.908074277914	510.9	-4241.361831001994	271.4537567240801
4474000	-3966.326190678795	511.8	-4233.807520911738	267.4813302329432
4475000	-3954.9638875744795	512.1	-4230.025605301952	275.06171772747274
4476000	-3967.23508331358	513.0	-4240.687784831553	273.45270151797257
4477000	-3954.3067458276932	513.3	-4240.129892437839	285.82314661014556
4478000	-3960.9402650108836	513.7	-4239.043616366189	278.10335135530534
4479000	-3953.1568203313955	513.9	-4238.777594658789	285.62077432739346
4480000	-3950.148497132102	514.1	-4229.821872289912	279.67337515780986
4481000	-3933.8081722809998	514.1	-4221.698653328375	287.89048104737543
4482000	-3940.878896832307	514.2	-4220.640458348159	279.76156151585195
4483000	-3942.1197033980507	514.2	-4223.77891486259	281.65921146453894
4484000	-3942.1624833067567	514.3	-4228.176752515216	286.0142692084598
4485000	-3935.5787440943263	514.4	-4219.024776054274	283.4460319599481
4486000	-3930.6909241160342	514.4	-4226.339470650666	295.64854653463186
4487000	-3940.682148958063	514.5	-4236.741800531861	296.05965157379853
4488000	-3929.458207533033	514.5	-4234.540977657105	305.0827701240717
4489000	-3928.758196908157	514.4	-4228.599609237633	299.8414123294754
4490000	-3924.6828041997983	514.4	-4234.835288102527	310.1524839027284
4491000	-3929.402133623234	514.2	-4233.841179030544	304.4390454073095
4492000	-3941.2278108377573	514.2	-4240.706340847369	299.4785300096116
4493000	-3938.5610900824327	514.2	-4229.108330634664	290.547240552231
4494000	-3940.0904890929537	514.2	-4230.105677414739	290.0151883217855
4495000	-3941.6274116085715	514.2	-4229.119786885235	287.49237527666344
4496000	-3935.341494013904	514.1	-4230.799489412687	295.45799539878254
4497000	-3943.4848991809054	514.2	-4234.976278837183	291.4913796562774
4498000	-3943.9364092947144	514.3	-4228.830788368477	284.8943790737628
4499000	-3944.569899075549	514.1	-4228.50259276726	283.9326936917105
4500000	-3950.008249980429	514.3	-4237.511282474701	287.5030324942723
4501000	-3947.3939509134343	514.5	-4233.235388609765	285.8414376963308
4502000	-3956.4809772958124	515.0	-4234.307247706649	277.82627041083646
4503000	-3955.6049077564667	515.4	-4237.196141929169	281.5912341727024
4504000	-3947.2232869644977	515.6	-4242.201962818319	294.97867585382113
4505000	-3944.978734585098	515.7	-4250.269700353315	305.29096576821684
4506000	-3939.045965164538	515.7	-4234.626793586095	295.58082842155744
4507000	-3944.2658461964365	515.7	-4229.515253712145	285.2494075157081
4508000	-3941.2527702719044	515.8	-4238.133556822267	296.8807865503623
4509000	-3959.0407323260915	516.1	-4239.301585100249	280.26085277415746
4510000	-3969.77722284081	516.9	-4240.802286325157	271.0250634843473
4511000	-3960.0434956212257	517.3	-4241.763228814068	281.7197331928417
4512000	-3956.84182070274	517.4	-4235.909268685496	279.06744798275554
4513000	-3951.526448805057	517.5	-4234.613261848341	283.0868130432837
4514000	-3938.1089132817697	517.8	-4233.785073275152	295.67615999338267
4515000	-3934.119785683605	518.1	-4234.13451672202	300.01473103841437
4516000	-3931.765759110438	518.3	-4223.342155563916	291.5763964534782
4517000	-3974.643033326205	519.2	-4229.381661901165	254.73862857496002
4518000	-3965.7341506970665	519.6	-4221.984610243953	256.2504595468867
4519000	-3952.1297416426537	519.5	-4225.568802624264	273.4390609816107
4520000	-3944.6816562213317	519.6	-4230.567270224878	285.8856140035457
4521000	-3941.749625303332	519.7	-4224.895762053028	283.1461367496962
4522000	-3955.6076566384113	520.0	-4226.787243574229	271.179586935818
4523000	-3954.6403769582034	520.2	-4231.54669686331	276.9063199051064
4524000	-3952.718326353897	520.4	-4229.920786550395	277.2024601964981
4525000	-3934.1995775151245	520.6	-4227.568472112251	293.36889459712614
4526000	-3947.9392874796167	520.7	-4223.998381233367	276.05909375375
4527000	-3945.8333980589223	520.8	-4230.371469198976	284.5380711400538
4528000	-3926.5170304449557	521.0	-4218.885003659693	292.3679732147377
4529000	-3927.3862227577893	520.8	-4215.947818106147	288.56159534835774
4530000	-3919.646892804839	520.9	-4210.760845843947	291.1139530391083
4531000	-3952.556624406796	521.2	-4225.572404782892	273.0157803760957
4532000	-3936.701939556458	521.2	-4227.335061512484	290.6331219560258
4533000	-3937.4281902555463	521.2	-4223.6237150472425	286.19552479169624
4534000	-3931.6706776386973	521.1	-4221.663241228647	289.99256358994984
4535000	-3937.667058574997	521.1	-4216.8840734147925	279.21701483979524
4536000	-3961.4926931797513	521.7	-4224.874518676461	263.38182549670955
4537000	-3934.4112666833894	521.8	-4228.061087074222	293.64982039083264
4538000	-3961.1909403152113	522.3	-4229.432347478671	268.2414071634592
4539000	-3952.5575251503565	522.4	-4225.973745429577	273.41622027922074
4540000	-3938.1823377508863	522.6	-4228.545951707435	290.3636139565488
4541000	-3916.00700764919	523.2	-4232.511862865206	316.50485521601627
4542000	-3931.804363480791	523.4	-4240.160590340462	308.3562268596707
4543000	-3940.7176457789074	523.5	-4243.834735501067	303.11708972216013
4544000	-3934.820354568735	523.6	-4233.798297436215	298.97794286747984
4545000	-3934.614686598617	523.7	-4228.463507578907	293.84882098029027
4546000	-3939.1267965933876	523.7	-4232.426677519441	293.29988092605356
4547000	-3942.690753685937	523.8	-4229.905681594366	287.2149279084287
4548000	-3952.584808138391	524.1	-4234.630062070349	282.04525393195786
4549000	-3946.284951620104	523.9	-4234.750709485812	288.46575786570793
4550000	-3965.7659228083444	524.6	-4239.963327976311	274.19740516796685
4551000	-3948.455158787364	524.8	-4236.200774273571	287.7456154862077
4552000	-3947.6397073718576	524.9	-4228.336889838556	280.6971824666983
4553000	-3954.1136602424463	525.2	-4217.600277956441	263.48661771399446
4554000	-3948.0931943045734	525.4	-4215.738742197624	267.64554789305004
4555000	-3942.5657658000055	525.5	-4226.684485095523	284.1187192955175
4556000	-3935.289317200835	525.6	-4236.151353186924	300.8620359860891
4557000	-3950.992413129955	525.8	-4233.681070068526	282.6886569385715
4558000	-3936.9413942214323	525.8	-4241.4075057390055	304.4661115175732
4559000	-3953.3325564159036	525.9	-4235.01122832266	281.6786719067563
4560000	-3934.02925430151	525.9	-4235.235113924871	301.2058596233615
4561000	-3956.8343436315017	526.4	-4236.382293869983	279.5479502384814
4562000	-3971.2462217348975	527.6	-4236.246183632329	264.99996189743183
4563000	-3971.875263963566	528.8	-4242.697272849076	270.8220088855107
4564000	-3955.8195685665223	529.1	-4241.3639437155225	285.54437514900025
4565000	-3934.4376694725324	529.2	-4236.529266450703	302.0915969781707
4566000	-3934.5194996798423	529.3	-4243.557104115475	309.0376044356331
4567000	-3944.274624752066	529.4	-4234.129477447246	289.8548526951805
4568000	-3937.513199519515	529.4	-4235.0332293453075	297.52002982579234
4569000	-3930.762246585078	529.1	-4238.554352267682	307.7921056826034
4570000	-3941.603725905634	529.1	-4233.458246952207	291.85452104657384
4571000	-3953.7912665539134	529.5	-4231.881809347524	278.09054279361027
4572000	-3941.2898260873185	529.5	-4233.074451510376	291.78462542305755
4573000	-3953.3040800821595	529.9	-4243.237677613307	289.93359753114726
4574000	-3967.6202090139814	531.0	-4243.513807119009	275.8935981050271
4575000	-3947.1052872907926	531.2	-4234.958149076799	287.85286178600626
4576000	-3940.9724387414612	531.2	-4232.648754701838	291.6763159603766
4577000	-3948.5439257397675	531.4	-4233.593099325818	285.04917358605064
4578000	-3950.3917495485584	531.6	-4226.8957504594755	276.50400091091717
4579000	-3935.933961222493	531.5	-4223.828461556505	287.8945003340121
4580000	-3934.7839351573216	531.6	-4225.430735612961	290.6468004556397
4581000	-3928.061034423374	531.8	-4226.5462773277	298.4852429043264
4582000	-3936.1779698636105	531.8	-4233.360136777771	297.1821669141604
4583000	-3932.137773210504	531.9	-4237.479515908104	305.3417426976002
4584000	-3954.6812923536013	532.2	-4239.1925910124255	284.51129865882416
4585000	-3949.861223061438	532.4	-4234.743749689576	284.8825266281384
4586000	-3949.768544208714	532.6	-4234.865498687138	285.09695447842375
4587000	-3947.1690049347453	532.7	-4235.429094549456	288.26008961471035
4588000	-3941.2356974460054	532.8	-4231.310515423872	290.07481797786676
4589000	-3941.699719335271	532.7	-4231.9632347818315	290.2635154465605
4590000	-3946.512151382006	532.8	-4228.425716767341	281.91356538533535
4591000	-3953.6873420676243	533.1	-4237.344542813061	283.6572007454365
4592000	-3966.9036790030254	533.6	-4245.3521741999075	278.4484951968821
4593000	-3959.5572340752033	533.8	-4227.224612921824	267.66737884662075
4594000	-3945.133708447696	534.0	-4231.049595362632	285.91588691493627
4595000	-3933.5473449795236	534.4	-4225.065550913612	291.51820593408877
4596000	-3953.1314686777305	534.5	-4241.643540035733	288.5120713580026
4597000	-3954.991028715877	534.6	-4236.909852522995	281.91882380711803
4598000	-3935.393005008253	534.9	-4231.677999631156	296.2849946229029
4599000	-3935.1969067394575	534.8	-4230.597615864237	295.40070912477955
4600000	-3954.366937375793	535.0	-4238.820659298097	284.4537219223037
4601000	-3947.277855228722	535.1	-4239.5538117138585	292.2759564851366
4602000	-3946.476468783679	535.2	-4231.750511632274	285.27404284859455
4603000	-3939.834204506327	535.4	-4236.700787878924	296.8665833725966
4604000	-3934.9951240616797	535.6	-4229.903720579121	294.90859651744114
4605000	-3939.563925811017	535.8	-4237.699621913821	298.1356961028043
4606000	-3955.0656614637937	536.0	-4229.858904778233	274.7932433144399
4607000	-3948.098622826868	536.1	-4228.540081455395	280.4414586285272
4608000	-3947.169677706739	536.2	-4231.919012870151	284.7493351634119
4609000	-3943.283063096148	536.3	-4233.200766777071	289.9177036809233
4610000	-3953.855507000892	536.5	-4233.191542306035	279.3360353051436
4611000	-3951.0532506118307	536.7	-4230.159051694141	279.10580108231085
4612000	-3955.6496188084143	537.0	-4239.470616527138	283.8209977187239
4613000	-3962.3379224838964	537.4	-4238.588643269821	276.25072078592456
4614000	-3941.1121368812865	537.6	-4233.3539995074725	292.2418626261861
4615000	-3955.370058487564	537.8	-4235.4468721787625	280.0768136911983
4616000	-3957.638171321344	538.0	-4236.10891427358	278.47074295223604
4617000	-3955.3318769905527	538.2	-4236.223404619495	280.8915276289424
4618000	-3950.0020070493774	538.3	-4230.358241399153	280.3562343497752
4619000	-3919.7247782326117	539.2	-4239.356942295989	319.6321640633775
4620000	-3926.0639811005212	539.7	-4237.227357855672	311.163376755151
4621000	-3928.448617762097	540.0	-4228.900382245515	300.45176448341834
4622000	-3939.647220253016	540.1	-4227.257717243067	287.6104969900516
4623000	-3964.4296121371044	540.7	-4242.813325184859	278.38371304775507
4624000	-3955.97024005915	541.0	-4239.102430788526	283.13219072937636
4625000	-3963.3563495153744	541.4	-4239.330893248951	275.9745437335763
4626000	-3961.994130351983	541.7	-4236.63002339694	274.63589304495633
4627000	-3992.2803383144305	543.1	-4242.009568077887	249.7292297634562
4628000	-3977.8094426780785	543.3	-4238.545517649209	260.73607497113034
4629000	-3953.4345338208177	543.1	-4226.201489852935	272.7669560321176
4630000	-3973.5641846864373	542.8	-4240.341318500594	266.7771338141564
4631000	-3953.0812108730443	542.7	-4226.577915551891	273.4967046788471
4632000	-3955.1855742694947	542.5	-4233.805226449503	278.61965218000813
4633000	-3945.706006127216	542.6	-4230.673254814395	284.9672486871784
4634000	-3947.9280069591873	542.7	-4235.865767103791	287.93776014460354
4635000	-3937.1909535381183	543.3	-4233.0183627571705	295.82740921905213
4636000	-3954.911796772265	543.1	-4238.038179399188	283.12638262692326
4637000	-3939.917440939052	543.6	-4228.434152819252	288.5167118801998
4638000	-3943.299964933133	543.8	-4231.207920766089	287.9079558329557
4639000	-3959.207015616206	543.5	-4233.9169987346795	274.7099831184737
4640000	-3953.4290916676446	543.4	-4243.251188703955	289.8220970363109
4641000	-3958.091934662561	543.2	-4239.7925297187785	281.70059505621765
4642000	-3956.4347715797944	543.0	-4244.496526880472	288.06175530067725
4643000	-3936.713835408722	543.6	-4239.026887316379	302.3130519076566
4644000	-3940.4076391038507	544.0	-4238.618349056902	298.21070995305104
4645000	-3934.794380566934	544.7	-4231.622251122746	296.82787055581224
4646000	-3930.0218587121262	730.3	-4226.779685437389	296.75782672526293
4647000	-3931.989910303952	730.9	-4225.760890440492	293.7709801365403
4648000	-3943.4748805300774	731.1	-4222.8301683209165	279.35528779083927
4649000	-3951.081911770059	731.3	-4230.110397635031	279.0284858649725
4650000	-3957.3499885568926	731.7	-4232.664845104907	275.31485654801423
4651000	-3958.2990685372342	732.0	-4235.271452762882	276.9723842256483
4652000	-3964.2306948038045	732.5	-4241.87693712181	277.64624231800605
4653000	-3942.3279797727855	732.7	-4233.290410766241	290.962430993455
4654000	-3949.518724296418	732.9	-4238.545364285314	289.0266399888956
4655000	-3952.391529728445	733.1	-4240.581823613565	288.1902938851194
4656000	-3949.3514099718195	733.2	-4233.021341274668	283.6699313028485
4657000	-3948.028718041073	733.4	-4236.709821856377	288.6811038153041
4658000	-3930.6211922775456	733.9	-4227.3828663415625	296.76167406401714
4659000	-3959.6984388672054	733.7	-4242.814199694822	283.11576082761616
4660000	-3929.2383026348175	734.1	-4235.679720493942	306.4414178591248
4661000	-3935.3157263125527	734.3	-4238.192091954626	302.8763656420736
4662000	-3948.8108468844944	734.5	-4234.44314272397	285.6322958394752
4663000	-3955.3963881180675	734.8	-4234.241621028972	278.84523291090443
4664000	-3943.0178541561436	735.0	-4238.297797212824	295.27994305667994
4665000	-3943.1291528907927	735.2	-4242.556315767043	299.4271628762502
4666000	-3938.2538807265355	735.6	-4238.539854349222	300.28597362268647
4667000	-3940.304749516365	735.8	-4232.73753709289	292.43278757652536
4668000	-3940.340464905675	736.1	-4237.528844041355	297.18837913568
4669000	-3919.9500848478892	736.7	-4226.024194993374	306.07411014548524
4670000	-3919.664780127064	737.1	-4221.518958153579	301.8541780265146
4671000	-3936.3567973036174	737.0	-4228.819116842756	292.4623195391382
4672000	-3945.2774085283636	737.1	-4233.893613814664	288.6162052863001
4673000	-3928.7058717883046	736.9	-4228.756475972627	300.05060418432265
4674000	-3944.12526433356	736.9	-4232.519976514227	288.3947121806668
4675000	-3948.4677089216802	737.2	-4241.0882133750065	292.62050445332613
4676000	-3959.639064857441	738.3	-4240.4445177886255	280.80545293118433
4677000	-3949.846430871263	738.6	-4224.684552383235	274.8381215119724
4678000	-3952.5321989488402	739.1	-4220.944246425904	268.41204747706325
4679000	-3956.0381126222915	739.6	-4224.778734130463	268.7406215081715
4680000	-3972.318763282646	741.1	-4233.395589827497	261.0768265448511
4681000	-3955.352866868772	741.5	-4233.868359467614	278.5154925988424
4682000	-3951.166818274784	741.8	-4219.220818346468	268.0540000716843
4683000	-3930.981170480082	742.0	-4217.663594060837	286.682423580755
4684000	-3958.704310722582	742.6	-4223.887492918975	265.18318219639343
4685000	-3955.061913795868	742.9	-4221.088706418144	266.0267926222762
4686000	-3951.4818391489334	743.1	-4217.625598851513	266.14375970257987
4687000	-3947.625278723704	743.3	-4220.36851258234	272.7432338586362
4688000	-3961.947061705314	743.5	-4221.898775412197	259.9517137068832
4689000	-3952.4143620398395	743.5	-4220.346641386568	267.9322793467286
4690000	-3946.057999225819	743.7	-4225.871382091345	279.8133828655265
4691000	-3949.5811857349518	743.8	-4220.656700003814	271.07551426886243
4692000	-3958.6003489289446	743.5	-4223.667397592373	265.0670486634287
4693000	-3951.7459294544165	743.5	-4216.534011649139	264.78808219472256
4694000	-3958.977243410869	743.1	-4232.274288623018	273.29704521214904
4695000	-3956.5416072320213	742.9	-4218.740877941899	262.1992707098782
4696000	-3961.0779069565606	742.4	-4232.83773528265	271.75982832608975
4697000	-3947.2094875062703	742.6	-4229.384889918201	282.1754024119307
4698000	-3962.5488950289177	742.1	-4229.820031750487	267.2711367215694
4699000	-3953.664761888686	741.9	-4208.200102761218	254.5353408725319
4700000	-3953.7732065976143	741.8	-4219.81440977699	266.041203179376
4701000	-3976.1244919693618	741.3	-4224.923589443617	248.7990974742552
4702000	-3965.429932161198	740.5	-4221.781963761962	256.3520316007643
4703000	-3948.331523350332	740.5	-4221.174619774854	272.8430964245221
4704000	-3949.225852518668	740.5	-4223.660115488323	274.43426296965487
4705000	-3927.378115157476	742.3	-4225.291507350891	297.9133921934154
4706000	-3930.80576062256	743.7	-4227.882716022759	297.0769554001993
4707000	-3930.871075764665	744.8	-4218.681872791109	287.8107970264437
4708000	-3928.3413142161853	746.0	-4228.958355028084	300.6170408118988
4709000	-3929.205989543121	747.0	-4224.623998371654	295.4180088285331
4710000	-3943.8761133158528	747.2	-4222.115488822642	278.23937550678926
4711000	-3951.7080328225006	747.3	-4227.682190587477	275.9741577649761
4712000	-3948.038703143168	747.5	-4232.024780518328	283.98607737516033
4713000	-3947.936883375886	747.6	-4234.770472729591	286.8335893537057
4714000	-3957.519851858165	747.8	-4240.114072588105	282.59422072994005
4715000	-3966.2324066374586	748.2	-4240.045484983871	273.8130783464122
4716000	-3961.5447182514026	748.4	-4234.746899946373	273.20218169496985
4717000	-3960.862579746285	748.6	-4236.270093236008	275.4075134897227
4718000	-3947.714625718029	748.7	-4242.742408165363	295.02778244733366
4719000	-3961.316090932499	748.7	-4239.526513965984	278.21042303348554
4720000	-3951.5877994573248	748.8	-4229.474330210873	277.88653075354773
4721000	-3944.180899454547	749.0	-4232.86136943303	288.6804699784827
4722000	-3927.7193320889555	749.6	-4225.685887576842	297.9665554878864
4723000	-3932.6311843109606	749.8	-4225.937759852933	293.30657554197205
4724000	-3933.7663845566462	750.1	-4231.208759154981	297.4423745983344
4725000	-3932.461110101288	750.4	-4238.951170918371	306.4900608170829
4726000	-3945.2263281600235	750.6	-4241.966991348572	296.7406631885485
4727000	-3942.736634482815	750.8	-4243.369453485651	300.632819002836
4728000	-3929.406664299544	751.4	-4243.891648383736	314.4849840841918
4729000	-3928.5627036962287	751.8	-4226.9643685706615	298.401664874433
4730000	-3944.990412187987	751.9	-4231.139611716296	286.14919952830854
4731000	-3950.0322602424417	752.1	-4238.58398437631	288.5517241338678
4732000	-3947.5719166440426	752.3	-4237.855698701213	290.28378205717064
4733000	-3951.8474233188804	752.6	-4236.806641452625	284.95921813374434
4734000	-3940.6119324272054	752.7	-4235.591941061652	294.9800086344464
4735000	-3935.910271784397	752.7	-4226.900674523422	290.990402739025
4736000	-3946.0097378106097	752.9	-4225.302448758112	279.2927109475026
4737000	-3939.979930626928	752.9	-4221.7325779743305	281.75264734740273
4738000	-3958.716268858636	753.8	-4229.9792212225475	271.2629523639116
4739000	-3941.0042104370286	753.4	-4224.608089026488	283.60387858946
4740000	-3944.2242834647486	753.5	-4228.155598457021	283.9313149922727
4741000	-3954.6793812749142	754.1	-4229.747023964859	275.067642689945
4742000	-3941.2871241210855	754.1	-4229.678960402003	288.3918362809177
4743000	-3938.0989165140027	754.2	-4230.620988587327	292.5220720733241
4744000	-3943.0211502423044	754.3	-4223.012015974069	279.99086573176487
4745000	-3939.0891268790992	754.4	-4221.829108771164	282.73998189206475
4746000	-3948.388023826526	754.6	-4222.627190300676	274.23916647415024
4747000	-3947.8672567760686	754.8	-4220.439028642559	272.5717718664903
4748000	-3953.078764806686	755.1	-4223.795681621326	270.71691681464023
4749000	-3945.4434353042147	755.1	-4218.847707260697	273.4042719564819
4750000	-3957.110450459463	755.4	-4225.679879707225	268.5694292477622
4751000	-3949.3564927336333	755.6	-4229.180693312015	279.8242005783818
4752000	-3959.2756787128246	756.0	-4227.074466707856	267.7987879950313
4753000	-3945.5944300320107	756.2	-4220.22810179513	274.6336717631194
4754000	-3946.039368866254	756.4	-4225.495537739118	279.4561688728639
4755000	-3957.1847496431305	756.6	-4233.8499955402785	276.6652458971478
4756000	-3947.57887832539	756.8	-4230.696527374198	283.11764904880795
4757000	-3923.8606664597355	757.7	-4229.849785429041	305.9891189693055
4758000	-3926.743820255279	758.3	-4227.0531013632435	300.3092811079647
4759000	-3940.494292899858	758.1	-4231.013472269711	290.51917936985325
4760000	-3937.2913673552885	758.3	-4224.815556304353	287.5241889490643
4761000	-3953.299334159536	758.6	-4228.050081245093	274.7507470855568
4762000	-3945.9350196028	758.8	-4228.07168624112	282.1366666383202
4763000	-3931.8983931934467	759.1	-4223.98216199466	292.0837688012128
4764000	-3953.00507929909	759.4	-4232.874103522086	279.86902422299625
4765000	-3942.27240577342	759.5	-4235.28777948773	293.0153737143104
4766000	-3931.0894956361694	759.8	-4234.442371770199	303.35287613402977
4767000	-3935.8630890613367	759.9	-4227.760903357825	291.8978142964878
4768000	-3915.958556544065	760.3	-4229.957663836989	313.999107292924
4769000	-3920.771765743384	759.5	-4227.363914400619	306.5921486572353
4770000	-3932.968401691942	759.2	-4230.364460594299	297.396058902357
4771000	-3950.429309850447	759.6	-4230.819243250487	280.3899334000395
4772000	-3934.528105509033	759.2	-4226.168846523854	291.64074101482095
4773000	-3944.0707621677516	759.2	-4230.454728546205	286.3839663784534
4774000	-3937.0368027408595	758.9	-4229.413805826411	292.37700308555117
4775000	-3937.781288894114	758.5	-4233.842118776229	296.06082988211466
4776000	-3939.251162019899	758.2	-4230.327924132138	291.076762112239
4777000	-3945.065636934889	758.3	-4229.763026050599	284.69738911571017
4778000	-3929.2327350247533	757.7	-4224.361465598128	295.12873057337475
4779000	-3940.6856371294175	757.5	-4233.326202482077	292.64056535265945
4780000	-3924.3903712408537	756.6	-4229.470851966266	305.0804807254124
4781000	-3929.904155570672	755.8	-4224.67400758585	294.7698520151775
4782000	-3929.5250289093183	754.9	-4229.877786490388	300.3527575810695
4783000	-3937.848862307828	754.4	-4230.348267081262	292.4994047734338
4784000	-3935.050449693202	753.7	-4232.499688333431	297.4492386402285
4785000	-3957.5880850061053	755.0	-4235.553160751807	277.9650757457015
4786000	-3956.0343023598602	756.0	-4227.747518037653	271.713215677793
4787000	-3938.252432222089	755.8	-4237.349595445629	299.09716322354075
4788000	-3936.6851867654473	755.5	-4229.294737995656	292.6095512302086
4789000	-3957.0446691378465	755.7	-4233.270458324279	276.2257891864328
4790000	-3951.018285625778	756.1	-4237.473478471506	286.4551928457277
4791000	-3942.084258702605	756.1	-4233.360574172026	291.27631546942087
4792000	-3940.9562967358625	756.1	-4216.539268024921	275.582971289058
4793000	-3946.144397550857	756.3	-4223.949630995295	277.8052334444379
4794000	-3948.7902360186677	756.6	-4223.040115937112	274.2498799184444
4795000	-3931.531960308676	756.4	-4223.850143469753	292.3181831610767
4796000	-3936.1580696695055	756.3	-4233.8544228970895	297.69635322758415
4797000	-3940.48622829876	756.2	-4233.763895324647	293.2776670258868
4798000	-3943.791705953657	756.3	-4232.940471392012	289.14876543835516
4799000	-3931.3982441285652	755.7	-4227.295017436602	295.8967733080369
4800000	-3934.3291785799556	568.4	-4225.172377669261	290.84319908930485
4801000	-3917.9108358436256	567.0	-4219.750282460887	301.83944661726173
4802000	-3945.38219995784	567.0	-4231.47123266603	286.08903270819
4803000	-3930.1187374817446	566.0	-4228.731238060693	298.6125005789479
4804000	-3933.4470174025846	565.2	-4225.056192471392	291.60917506880725
4805000	-3933.5753569481803	564.4	-4227.9134405559325	294.3380836077523
4806000	-3947.1156412662303	564.6	-4227.9716714391025	280.8560301728719
4807000	-3932.5624811584084	563.7	-4222.6010568535485	290.0385756951399
4808000	-3943.210485501408	563.6	-4223.045927378782	279.83544187737397
